id,hash,ignored,data,files
1592,4092520,false,,[10]
1593,2261449,false,,[10]
1594,1529828,false,,[10]
1595,411696,false,,[10]
1596,128271,false,,[10]
1597,1566232,false,,"[10,11]"
1598,15067,false,,"[10,11,14]"
1599,2363750,false,,[10]
1600,4146653,false,,[10]
1601,2794477,false,,[10]
1602,1549231,false,,[10]
1603,2631782,false,,[10]
1604,499044,false,,[10]
1605,4532804,false,,[10]
1606,1000007,false,,[10]
1607,1011636,false,,[10]
1608,1895913,false,,[10]
1609,2087475,false,,[10]
1610,4417424,false,,[10]
1611,2164781,false,,[10]
1612,1433944,false,,[10]
1613,1648319,false,,[10]
1614,770080,false,,[10]
1615,3279724,false,,[10]
1616,1669014,false,,[10]
1617,1208351,false,,[10]
1618,4629334,false,,[10]
1619,2458939,false,,[10]
1620,505414,false,,[10]
1621,3151910,false,,[10]
1622,5193798,false,,[10]
1623,2724897,false,,[10]
1624,3824638,false,,[10]
1625,4073144,false,,[10]
1626,280946,false,,[10]
1627,1787348,false,,[10]
1628,2603086,false,,[10]
1629,3011795,false,,[10]
1630,1451912,false,,[10]
1631,3473006,false,,[10]
1632,2804906,false,,[10]
1633,4024065,false,,[10]
1634,4449415,false,,[10]
1635,6927624,false,,[10]
1636,5090486,false,,[10]
1637,2893461,false,,[10]
1638,2046980,false,,[10]
1639,1163056,false,,[10]
1640,540575,false,,[10]
1641,3456317,false,,[10]
1642,4891416,false,,[10]
1643,12603318,false,,[10]
1644,468096,false,,"[10,16]"
1645,3068353,false,,[10]
1646,1224358,false,,[10]
1647,1942242,false,,[10]
1648,2669151,false,,[10]
1649,2033568,false,,"[10,41]"
1650,4926206,false,,[10]
1651,2593061,false,,[10]
1652,105430,false,,[10]
1653,2318829,false,,[10]
1654,1749997,false,,[10]
1655,6153767,false,,[10]
1656,2525375,false,,[10]
1657,8415067,false,,[10]
1658,6294899,false,,[10]
1659,4521836,false,,[10]
1660,551599,false,,[10]
1661,386535,false,,[10]
1662,359694,false,,[10]
1663,799572,false,,[10]
1664,1857002,false,,"[11,16,17,47,45,52,50]"
1665,762287,false,,"[11,17,47,45,52,50]"
1666,2117906,false,,[11]
1667,3184771,false,,[11]
1668,848392,false,,"[11,14,30]"
1669,4514093,false,,"[11,14,30]"
1670,2160228,false,,"[11,14]"
1671,1567378,false,,"[11,14]"
1672,1117395,false,,"[11,16]"
1673,4497936,false,,"[11,16]"
1674,473606,false,,[11]
1675,3957616,false,,[11]
1676,5126172,false,,[11]
1677,4300748,false,,[11]
1678,11398382,false,,[11]
1679,218235,false,,[11]
1680,964922,false,,[11]
1681,1770141,false,,[11]
1682,3151798,false,,[11]
1683,551503,false,,[11]
1684,2125270,false,,[11]
1685,3413365,false,,[11]
1686,7411213,false,,[11]
1687,3334220,false,,[11]
1688,5485821,false,,[11]
1689,3275594,false,,"[11,24,36,38,64,59]"
1690,159278,false,,[11]
1691,5072403,false,,[11]
1692,4489660,false,,[11]
1693,5345904,false,,[11]
1694,2774105,false,,[11]
1695,4345529,false,,[11]
1696,5203446,false,,[11]
1697,7343903,false,,[11]
1698,8535957,false,,[11]
1699,7291511,false,,[11]
1700,6001327,false,,[11]
1701,496272,false,,[11]
1702,7860387,false,,[11]
1703,3703164,false,,[11]
1704,1280373,false,,[11]
1705,3187485,false,,[11]
1706,1379704,false,,[11]
1707,720267,false,,[11]
1708,2351337,false,,[11]
1709,381574,false,,[11]
1710,1615015,false,,[11]
1711,1216270,false,,[11]
1712,2478688,false,,[11]
1713,464686,false,,[11]
1714,1445981,false,,[11]
1715,201251,false,,[11]
1716,1324115,false,,[11]
1717,2422989,false,,"[11,14,36]"
1718,1000458,false,,"[11,14,30]"
1719,1060660,false,,[11]
1720,74572,false,,"[11,14,36]"
1721,3128217,false,,"[11,30]"
1722,423162,false,,[11]
1723,478574,false,,[11]
1724,2479817,false,,[11]
1725,126853,false,,[11]
1726,1675128,false,,"[11,28,26,33,43,44,72,70,73,74]"
1727,5039198,false,,[16]
1728,5215983,false,,[16]
1729,1678285,false,,[16]
1730,746267,false,,[16]
1731,1176993,false,,[16]
1732,1267815,false,,[16]
1733,3950012,false,,[16]
1734,5482511,false,,[16]
1735,302646,false,,[16]
1736,7415121,false,,"[16,30]"
1737,46302,false,,[16]
1738,8513078,false,,[16]
1739,6686754,false,,[16]
1740,6678347,false,,[16]
1741,3038549,false,,[16]
1742,1284369,false,,[16]
1743,1062871,false,,[16]
1744,4820485,false,,[16]
1745,1840383,false,,[16]
1746,6318828,false,,[16]
1747,2759925,false,,[16]
1748,620659,false,,[16]
1749,198120,false,,[16]
1750,1867620,false,,[16]
1751,1024495,false,,[16]
1752,4490560,false,,[16]
1753,3805205,false,,[16]
1754,3724212,false,,[16]
1755,1693845,false,,[16]
1756,3679560,false,,[16]
1757,4337904,false,,[16]
1758,4804855,false,,[16]
1759,3332172,false,,[16]
1760,711891,false,,[16]
1761,886300,false,,[16]
1762,3921505,false,,[16]
1763,8494502,false,,[16]
1764,1683454,false,,[16]
1765,678191,false,,[16]
1766,3089947,false,,[16]
1767,220565,false,,[16]
1768,1452426,false,,[16]
1769,2814898,false,,[16]
1770,7167635,false,,[16]
1771,5484658,false,,[16]
1772,1894231,false,,[16]
1773,2286154,false,,[16]
1774,2219091,false,,[16]
1775,498734,false,,[16]
1776,740000,false,,[16]
1777,468752,false,,[16]
1778,4958775,false,,"[16,24,35,38,51,49,58,65,64,59]"
1779,1274391,false,,[16]
1780,3022588,false,,[16]
1781,8262415,false,,[16]
1782,438288,false,,[16]
1783,1371694,false,,[16]
1784,543471,false,,[16]
1785,1101114,false,,[16]
1786,2380680,false,,[16]
1787,1250575,false,,[16]
1788,2268711,false,,[16]
1789,1354161,false,,[16]
1790,2892999,true,,"[16,23,24,27,28,26,39,38,41,43,44,62,61,64,59,63,67,72,70,73,74]"
1791,1524901,true,,"[16,23,24,27,28,26,39,38,41,43,44,62,61,64,59,63,67,72,70,73,74]"
1792,1331597,false,,[16]
1793,584949,false,,[16]
1794,4542887,false,,[16]
1795,5451908,false,,[16]
1796,1050692,false,,[16]
1797,2906266,false,,[16]
1798,5053136,false,,[16]
1799,1750332,false,,[16]
1800,2841990,false,,[16]
1801,1236086,false,,[16]
1802,5291430,false,,[16]
1803,2253336,false,,[16]
1804,2042263,false,,[16]
1805,13537,false,,[16]
1806,351248,false,,[16]
1807,106544,false,,[16]
1808,100292,false,,"[16,36]"
1809,187143,false,,[16]
1810,3700675,false,,[16]
1811,2743562,false,,[16]
1812,2889513,false,,[16]
1813,1470473,false,,[16]
1814,3651833,false,,[16]
1815,3019821,false,,[16]
1816,3438809,false,,[16]
1817,2065047,false,,[16]
1818,1529748,false,,[16]
1819,3168410,false,,[16]
1820,7851774,false,,[16]
1821,2705725,false,,"[16,36]"
1822,757783,false,,"[16,36]"
1823,463471,false,,[16]
1824,3888988,false,,[16]
1825,3859179,false,,[16]
1826,3040757,false,,[16]
1827,489648,false,,[16]
1828,1251929,false,,[16]
1829,977867,false,,[16]
1830,278125,false,,[16]
1831,642029,false,,[16]
1832,454420,false,,[16]
1833,1931164,false,,"[16,23,27,62,61,63,67]"
1834,143687,false,,"[16,23,27,29,31,62,61,63,67]"
1835,1596763,false,,"[16,23,27,29,31,62,61,63,67]"
1836,2075297,false,,[16]
1837,6196527,false,,[16]
1838,940738,false,,[16]
1839,825615,false,,[16]
1840,199108,false,,[16]
1841,2208921,false,,[16]
1842,3918129,false,,[16]
1843,193016,false,,[16]
1844,3705119,false,,[16]
1845,1910621,false,,[16]
1846,1965554,false,,[16]
1847,243117,false,,[16]
1848,74320,false,,[16]
1849,2036021,false,,[16]
1850,5055684,false,,[16]
1851,3805569,false,,[16]
1852,1932659,false,,[16]
1853,563611,false,,[16]
1854,2486861,false,,[16]
1855,2084740,false,,[16]
1856,3204581,false,,[16]
1857,201866,false,,[16]
1858,285307,false,,[16]
1859,1904178,false,,[16]
1860,11207784,false,,[16]
1861,6567187,false,,[16]
1862,6288208,false,,[16]
1863,2513785,false,,[16]
1864,321029,false,,[16]
1865,1560309,false,,[16]
1866,2514629,false,,[16]
1867,1036349,false,,[16]
1868,848401,false,,[16]
1869,2481673,false,,[16]
1870,235385,false,,[16]
1871,1679456,false,,[16]
1872,2205429,false,,[16]
1873,5697809,false,,[16]
1874,2781829,false,,[16]
1875,5616921,false,,[16]
1876,4813624,false,,[16]
1877,378739,false,,[16]
1878,3872710,false,,"[17,14,33,30,35,52,50]"
1879,6370228,false,,"[17,14,30,52,50]"
1880,376837,false,,"[17,47,45]"
1881,958190,false,,"[17,47,45]"
1882,4849547,false,,"[17,47,45]"
1883,4897697,false,,"[17,47,45]"
1884,5215942,false,,"[17,47,45]"
1885,1231557,false,,"[17,29,31,47,45]"
1886,3383846,false,,"[17,47,45]"
1887,226943,false,,"[17,47,45]"
1888,5397779,false,,[17]
1889,3585252,false,,[17]
1890,3540734,false,,[17]
1891,52841,false,,[17]
1892,224722,false,,[17]
1893,3832120,false,,"[17,47,45]"
1894,3062080,false,,"[17,47,45,52,50]"
1895,2327252,false,,[17]
1896,2616508,false,,[17]
1897,3942484,false,,[17]
1898,6673522,false,,[17]
1899,6244372,false,,[17]
1900,896788,false,,[17]
1901,2732312,false,,[17]
1902,1129520,false,,[17]
1903,2475562,false,,[17]
1904,4654177,false,,"[17,47,45]"
1905,1463226,false,,"[17,47,45]"
1906,2462088,false,,"[17,47,45]"
1907,5332635,true,,"[17,23,24,27,47,45,62,61,64,59,63,67]"
1908,1101176,false,,"[17,47,45]"
1909,4163984,false,,"[17,47,45]"
1910,3040745,false,,"[17,47,45]"
1911,2095297,false,,"[17,47,45]"
1912,3922924,false,,[17]
1913,638995,false,,[17]
1914,45012,false,,"[17,47,45]"
1915,37199,false,,"[17,47,45]"
1916,1728775,false,,[17]
1917,1054878,false,,"[17,29,31]"
1918,822560,false,,"[17,29,31]"
1919,1151753,false,,[17]
1920,2337644,false,,[17]
1921,928878,false,,"[17,47,45]"
1922,422502,false,,"[17,30,47,45]"
1923,17543967,true,,"[15,20,19,21,18,22,25,32,29,31,34,40,35,38,46,48,51,49,53,54,60,55,56,57,58,65,66,68,69,71]"
1924,2419195,true,,"[15,20,19,21,18,22,25,32,29,31,34,40,35,38,46,48,51,49,53,54,60,55,56,57,58,65,66,68,69,71]"
1925,755536,false,,"[15,20,46,48,51,49]"
1926,910415,false,,"[15,20,46,48]"
1927,2917761,false,,"[15,20,46,48,51,49]"
1928,2039290,false,,"[15,20,43,44,46,48,51,49]"
1929,3655691,false,,"[15,20]"
1930,5833531,false,,"[15,20]"
1931,6203140,false,,"[15,20,46,48,51,49]"
1932,1498690,false,,"[15,20,46,48,51,49]"
1933,1150098,false,,"[15,19]"
1934,746086,false,,"[15,20]"
1935,3050998,false,,"[15,20]"
1936,3948477,false,,"[15,20,25,32,51,49,66,68,69,71]"
1937,2699741,false,,"[15,20]"
1938,4353551,false,,[20]
1939,2638962,false,,[20]
1940,8900692,false,,[20]
1941,3517878,false,,[20]
1942,3358037,false,,[20]
1943,900357,false,,"[20,19,24,26,38,42,64,59]"
1944,3475132,false,,[20]
1945,5767681,false,,[20]
1946,7588353,false,,[20]
1947,11334233,false,,"[20,51,49]"
1948,4127024,false,,"[20,25,32,51,49,66,68,69,71]"
1949,4017171,false,,[14]
1950,4282658,false,,[14]
1951,3604333,false,,[14]
1952,1718062,false,,[14]
1953,239889,false,,[14]
1954,1045720,false,,[14]
1955,3082150,false,,[14]
1956,781446,false,,[14]
1957,714772,false,,[14]
1958,592006,false,,[14]
1959,1861257,false,,[14]
1960,3453120,false,,[14]
1961,2338882,false,,[14]
1962,1210869,false,,[14]
1963,77349,false,,[14]
1964,107045,false,,[14]
1965,623552,false,,[14]
1966,11394886,false,,"[14,52,50]"
1967,63736,false,,"[14,33]"
1968,617950,false,,[14]
1969,124136,false,,[14]
1970,5859038,false,,[14]
1971,1546300,false,,[14]
1972,246004,false,,"[14,40,35]"
1973,1458954,false,,[14]
1974,1032912,false,,[14]
1975,3263434,false,,[14]
1976,3633704,false,,[14]
1977,2901126,false,,[14]
1978,2466773,false,,[14]
1979,6635829,false,,[14]
1980,7414357,false,,[14]
1981,527030,false,,[14]
1982,2480092,false,,"[14,30]"
1983,6388894,false,,[14]
1984,975814,false,,[14]
1985,303192,false,,[14]
1986,1353437,false,,[14]
1987,3406485,false,,"[14,30]"
1988,5292406,false,,"[14,30]"
1989,4251640,false,,"[14,30]"
1990,2516879,false,,"[14,30]"
1991,2902377,false,,"[14,34,40,35]"
1992,2696472,false,,[14]
1993,2308794,false,,[14]
1994,1115481,false,,"[14,35]"
1995,1028690,false,,[14]
1996,65470,false,,[14]
1997,1512750,false,,[14]
1998,904901,false,,[14]
1999,5042113,false,,[14]
2000,3837857,false,,[14]
2001,1578532,false,,[14]
2002,4335453,false,,[14]
2003,2259713,false,,[14]
2004,1562808,false,,[14]
2005,2105155,false,,[14]
2006,1394585,false,,[14]
2007,2182688,false,,[14]
2008,418075,false,,[14]
2009,2519805,false,,[14]
2010,4128682,false,,[14]
2011,4695768,false,,[14]
2012,8379560,false,,[14]
2013,198837,false,,"[14,33]"
2014,5579864,false,,[14]
2015,8015902,false,,[14]
2016,8070886,false,,[14]
2017,2620399,false,,[14]
2018,966534,false,,[14]
2019,624829,false,,[14]
2020,2254401,false,,"[14,44]"
2021,2511242,false,,[14]
2022,3092842,false,,[14]
2023,3099950,false,,"[14,30]"
2024,3646841,false,,[14]
2025,144836,false,,[14]
2026,9541241,false,,[14]
2027,2182627,false,,[14]
2028,2103931,false,,[14]
2029,1291545,false,,[14]
2030,3590137,false,,[14]
2031,6730957,false,,[14]
2032,5293910,false,,[14]
2033,1994130,true,,"[19,21,18,22,23,24,25,27,32,53,54,60,55,56,57,58,65,62,61,64,59,66,68,63,67,69,71]"
2034,295795,true,,"[19,21,18,23,24,25,27,28,26,34,40,35,37,53,54,60,55,56,57,62,61,64,59,66,68,63,67,72,70,73,74]"
2035,3190736,false,,[19]
2036,4426641,false,,[19]
2037,2818229,false,,[19]
2038,145297,false,,[19]
2039,426759,false,,[19]
2040,555512,false,,"[19,18,53,54,56,57]"
2041,128730,false,,"[19,18,56,57]"
2042,2537741,false,,"[19,18,53,54,56,57]"
2043,883215,false,,"[19,18,53,54,56,57]"
2044,3668946,false,,"[19,18,53,54,56,57]"
2045,2089075,false,,"[19,18,53,54,56,57]"
2046,4618747,false,,"[19,18,53,54,56,57]"
2047,1146505,false,,"[19,18,53,54,56,57]"
2048,2658530,false,,"[21,60,55]"
2049,274795,false,,"[21,60,55]"
2050,2326461,false,,"[21,60,55]"
2051,4933459,false,,"[21,60,55]"
2052,7214807,false,,"[21,60,55]"
2053,3708478,false,,[21]
2054,7763541,false,,"[21,60,55]"
2055,5220759,false,,"[21,60,55]"
2056,4677672,false,,"[21,60,55]"
2057,112714,false,,[21]
2058,1519375,false,,[21]
2059,5389803,false,,"[21,23,46,48,62,61]"
2060,524391,true,,"[21,18,28,60,55,56,57,63,67,73,74]"
2061,4880922,false,,"[18,56,57]"
2062,3536271,false,,"[22,27,58,65,63,67]"
2063,3184555,false,,"[22,58,65]"
2064,1028550,false,,"[22,58,65]"
2065,928803,false,,"[22,58,65]"
2066,1992069,false,,"[22,58,65]"
2067,2661976,false,,"[22,36,58,65]"
2068,1441060,false,,"[22,36,58,65]"
2069,179699,false,,"[22,58,65]"
2070,396732,false,,"[22,58,65]"
2071,959353,false,,"[22,58,65]"
2072,2193001,false,,"[22,58,65]"
2073,6980566,false,,"[22,58,65]"
2074,4452025,false,,"[22,58,65]"
2075,3968773,false,,"[22,58,65]"
2076,2833209,false,,"[22,58,65]"
2077,1903316,false,,"[22,58,65]"
2078,2643656,false,,"[22,58,65]"
2079,1419660,false,,"[22,58,65]"
2080,234063,false,,"[22,58,65]"
2081,8126854,false,,"[22,58,65]"
2082,10510965,false,,"[22,58,65]"
2083,7154385,false,,"[22,58,65]"
2084,83383,false,,"[22,58,65]"
2085,11367610,false,,"[22,58,65]"
2086,10877013,false,,"[22,58,65]"
2087,10711866,false,,"[22,58,65]"
2088,3598868,false,,"[23,24,27,62,61,64,59,63,67]"
2089,2206112,false,,"[23,24,27,62,61,64,59,63,67]"
2090,998945,false,,"[23,24,27,62,61,64,59,63,67]"
2091,7406813,false,,"[23,27,62,61,63,67]"
2092,6065859,false,,"[23,27,62,61,63,67]"
2093,30010,true,,"[23,24,27,28,26,62,61,64,59,63,67,72,70,73,74]"
2094,1987425,false,,"[23,27,29,31,62,61,63,67]"
2095,10005549,true,,"[23,24,27,28,26,62,61,64,59,63,67,72,70,73,74]"
2096,9228167,false,,"[23,62,61]"
2097,4540108,false,,"[23,62,61]"
2098,3223650,false,,"[23,43,62,61]"
2099,6456477,false,,"[23,43,62,61]"
2100,9724994,false,,"[23,43,62,61]"
2101,9731206,false,,"[23,62,61]"
2102,150359,false,,"[23,62,61]"
2103,1362981,false,,"[23,36,62,61]"
2104,5374482,false,,"[23,62,61]"
2105,5109825,false,,"[23,62,61]"
2106,1844354,false,,"[23,27,39,41,62,61,63,67]"
2107,1298237,false,,"[23,27,29,31,39,41,62,61,63,67]"
2108,1339441,false,,"[23,27,39,41,62,61,63,67]"
2109,1550699,false,,"[23,27,39,41,62,61,63,67]"
2110,674702,false,,"[23,39,62,61]"
2111,402034,false,,"[23,39,62,61]"
2112,222217,true,,"[23,24,26,29,38,62,61,64,59,72,70]"
2113,2489557,false,,"[23,24,26,29,38,62,61,64,59]"
2114,3027863,false,,"[23,62,61,72,70]"
2115,2660562,false,,"[23,62,61,72,70]"
2116,1945866,false,,"[24,28,26,64,59,72,70,73,74]"
2117,7649871,true,,"[24,28,26,39,38,41,43,44,64,59,72,70,73,74]"
2118,5146533,true,,"[24,28,26,39,38,41,43,44,64,59,72,70,73,74]"
2119,2902715,true,,"[24,28,26,39,38,41,43,44,64,59,72,70,73,74]"
2120,1247387,true,,"[24,28,26,39,38,41,43,44,64,59,72,70,73,74]"
2121,496763,false,,"[24,26,38,64,59,73,74]"
2122,7383640,false,,"[24,26,38,64,59,73,74]"
2123,8398062,false,,"[24,26,38,64,59,73,74]"
2124,832795,false,,"[24,26,38,64,59,73,74]"
2125,2959533,false,,"[24,26,64,59,73,74]"
2126,2780560,false,,"[24,26,64,59,73,74]"
2127,1510080,false,,"[24,26,64,59,73,74]"
2128,1741005,false,,"[24,28,26,29,64,59,72,70,73,74]"
2129,2916918,false,,"[24,26,64,59,73,74]"
2130,5114676,false,,"[24,26,64,59,73,74]"
2131,4387194,false,,"[24,26,64,59,73,74]"
2132,1750904,false,,"[24,26,64,59,73,74]"
2133,1564188,false,,"[24,26,64,59,73,74]"
2134,2302376,false,,"[24,64,59]"
2135,3849154,false,,"[24,64,59]"
2136,6653408,false,,"[24,64,59]"
2137,7033699,false,,"[24,64,59]"
2138,2466175,false,,"[24,26,64,59]"
2139,9051272,false,,"[24,29,31,64,59]"
2140,1585191,false,,"[24,38,64,59]"
2141,917980,false,,"[25,32,66,68,69,71]"
2142,6678403,false,,"[25,32,66,68,69,71]"
2143,4566290,false,,"[25,32,66,68,69,71]"
2144,4297743,false,,"[25,32,69,71]"
2145,808640,false,,"[25,32,69,71]"
2146,661878,false,,"[25,32,66,68]"
2147,1033227,false,,"[25,32,36,66,68]"
2148,3664453,false,,"[25,66,68,69,71]"
2149,5776096,false,,"[25,66,68]"
2150,8394515,false,,[25]
2151,8479899,false,,[25]
2152,7875874,false,,[25]
2153,1836900,false,,[25]
2154,3443283,false,,[25]
2155,1287844,false,,[25]
2156,1047256,false,,[25]
2157,6404302,false,,[25]
2158,763974,false,,[25]
2159,3287402,false,,"[25,32,33,39,66,68]"
2160,2726833,false,,"[25,32,66,68]"
2161,2376995,false,,"[25,32,66,68]"
2162,757647,false,,"[27,29,31,39,41,63,67]"
2163,72335,false,,"[27,63,67]"
2164,1567301,false,,"[27,63,67]"
2165,1675217,false,,"[27,63,67]"
2166,2544334,false,,"[27,63,67]"
2167,716089,false,,"[27,63,67]"
2168,940916,false,,"[27,63,67]"
2169,2163972,false,,"[27,63,67]"
2170,3501504,false,,"[27,31,63,67]"
2171,959866,false,,"[27,31,63,67]"
2172,676685,false,,"[27,31,63,67]"
2173,2357446,false,,[27]
2174,3551181,false,,[27]
2175,1364345,false,,[27]
2176,3735630,false,,[27]
2177,3159721,false,,[27]
2178,1855286,false,,"[28,26,72,70,73,74]"
2179,7469124,false,,"[28,26,72,70,73,74]"
2180,3412167,false,,"[28,26,72,70,73,74]"
2181,235481,false,,"[28,29,72,70]"
2182,906429,false,,"[28,29,72,70]"
2183,1819340,false,,"[28,29,72,70]"
2184,3535797,false,,[28]
2185,5460428,false,,[28]
2186,8217125,false,,"[28,73,74]"
2187,2505207,false,,[28]
2188,4864825,false,,"[28,39,72,70]"
2189,1146570,false,,"[28,37,41,42,44]"
2190,1388521,false,,"[28,37,41,42,44]"
2191,2107954,false,,"[28,37,41,42,44]"
2192,3129600,false,,"[28,72,70]"
2193,2770859,false,,"[26,73,74]"
2194,3294299,false,,"[26,73,74]"
2195,251472,false,,"[26,44,73,74]"
2196,2015077,false,,"[26,73,74]"
2197,2734001,false,,[26]
2198,1312698,false,,[26]
2199,3162799,false,,[33]
2200,5616145,false,,[33]
2201,1185338,false,,[33]
2202,3424057,false,,[33]
2203,641143,false,,[33]
2204,1525056,false,,[33]
2205,674614,false,,[33]
2206,4847806,false,,[33]
2207,1062423,false,,[33]
2208,124103,false,,"[33,39]"
2209,2687109,false,,[33]
2210,4499552,false,,[33]
2211,263287,false,,[33]
2212,3254545,false,,[33]
2213,1945279,false,,[33]
2214,1578508,false,,[33]
2215,4419511,false,,[33]
2216,2202587,false,,[33]
2217,5123112,false,,[33]
2218,2940941,false,,[33]
2219,3664764,false,,[33]
2220,3986221,false,,[33]
2221,2526365,false,,[33]
2222,1751465,false,,[33]
2223,395501,false,,[33]
2224,3818927,false,,[33]
2225,4476090,false,,[33]
2226,2828963,false,,[33]
2227,1109102,false,,[33]
2228,9421792,false,,[33]
2229,6763088,false,,"[29,31,37,42]"
2230,3411982,false,,"[29,31,38]"
2231,931455,false,,"[29,31]"
2232,2629820,false,,"[29,31]"
2233,4095015,false,,"[29,31]"
2234,9333856,false,,"[29,31]"
2235,801097,false,,"[29,31,37,42]"
2236,544686,false,,"[29,37,42]"
2237,36476,false,,"[29,31,37,42]"
2238,2215941,false,,"[29,31,39,41]"
2239,1137128,false,,"[29,31,39,41]"
2240,1230917,false,,"[29,31,39,38,41,43,44]"
2241,2442658,false,,"[29,31,39,38,41]"
2242,7471580,false,,"[29,31,38]"
2243,7503816,false,,[29]
2244,2818789,false,,"[29,31]"
2245,8057184,false,,"[29,31]"
2246,1516340,false,,"[29,31]"
2247,194071,false,,[29]
2248,2584911,false,,[29]
2249,693557,false,,"[29,31]"
2250,275430,false,,"[29,31]"
2251,6188213,false,,"[29,31]"
2252,40716,false,,[31]
2253,4310290,false,,[31]
2254,2492157,false,,[31]
2255,1561027,false,,[31]
2256,588814,false,,[31]
2257,926173,false,,[31]
2258,1133476,false,,[31]
2259,114370,false,,[31]
2260,240818,false,,[31]
2261,5674600,false,,[31]
2262,1674762,false,,[31]
2263,501568,false,,[31]
2264,1134381,false,,[30]
2265,854867,false,,[30]
2266,1755018,false,,[30]
2267,2087736,false,,[30]
2268,7919429,false,,[30]
2269,7434666,false,,[30]
2270,5558073,false,,[30]
2271,3281948,false,,[30]
2272,6152748,false,,[30]
2273,3931909,false,,[30]
2274,1821639,false,,[30]
2275,853937,false,,[30]
2276,2710586,false,,[30]
2277,5575252,false,,[30]
2278,1792384,false,,[30]
2279,883267,false,,[30]
2280,493922,false,,[30]
2281,2356304,false,,[30]
2282,434856,false,,[30]
2283,667026,false,,[30]
2284,2616061,false,,[30]
2285,8351222,false,,[30]
2286,10742783,false,,[30]
2287,1793278,false,,[30]
2288,2276145,false,,[30]
2289,3737864,false,,[30]
2290,3302831,false,,[30]
2291,1884731,false,,[30]
2292,4373380,false,,[30]
2293,158065,false,,[30]
2294,7171886,false,,[30]
2295,865068,false,,[30]
2296,873811,false,,[30]
2297,2589350,false,,[30]
2298,814989,false,,"[30,52,50]"
2299,2350729,false,,[30]
2300,3689801,false,,[30]
2301,4737492,false,,[30]
2302,1712977,false,,[30]
2303,6060195,false,,[30]
2304,1978860,false,,[30]
2305,5847419,false,,[30]
2306,3620079,false,,[30]
2307,1014523,false,,[30]
2308,4167964,false,,[30]
2309,8441862,false,,[30]
2310,2265329,false,,[30]
2311,2212612,false,,[30]
2312,4673134,false,,[30]
2313,4357859,false,,[30]
2314,3375974,false,,[30]
2315,4252819,false,,[30]
2316,2755270,false,,[30]
2317,2421924,false,,[30]
2318,969882,false,,[30]
2319,7792878,false,,"[30,52,50]"
2320,742866,false,,"[30,52,50]"
2321,1885279,false,,"[30,52,50]"
2322,3902239,false,,"[30,52,50]"
2323,1502140,false,,[30]
2324,1843865,false,,[30]
2325,5086279,false,,[30]
2326,7009942,false,,[30]
2327,5652980,false,,[30]
2328,4477323,false,,[30]
2329,1596737,false,,[30]
2330,6183088,false,,[30]
2331,87725,false,,"[34,40,35]"
2332,2179019,false,,"[34,40,35,44]"
2333,3577148,false,,"[34,40,35]"
2334,3581706,false,,"[34,40,35]"
2335,8680366,false,,"[34,40,35]"
2336,6535013,false,,"[34,40,35]"
2337,1924984,false,,"[34,40,35]"
2338,653162,false,,"[34,40,35]"
2339,4761148,false,,"[34,40,35]"
2340,479256,false,,"[34,35,37,42,43]"
2341,804727,false,,"[34,35,37,42,43]"
2342,501736,false,,"[34,35]"
2343,483088,false,,[34]
2344,4568278,false,,"[34,40,35]"
2345,246476,false,,"[34,40,35]"
2346,1238498,false,,"[34,40,35]"
2347,4056909,false,,"[34,40,35]"
2348,3333862,false,,"[34,40,35]"
2349,1324394,false,,"[34,40,35]"
2350,2711376,false,,"[34,40,35]"
2351,3992167,false,,"[34,40,35]"
2352,83060,false,,"[34,40,35]"
2353,159595,false,,[34]
2354,142149,false,,[34]
2355,3600765,false,,"[34,37]"
2356,7796716,false,,"[34,37]"
2357,3011725,false,,[34]
2358,2140461,false,,"[34,35,37,42]"
2359,149731,false,,[34]
2360,576007,false,,[34]
2361,993285,false,,[34]
2362,4217089,false,,[34]
2363,1323564,false,,[34]
2364,108944,false,,"[34,35]"
2365,664688,false,,[40]
2366,800015,false,,[40]
2367,1551071,false,,[40]
2368,5162983,false,,[40]
2369,6030798,false,,[40]
2370,7183878,false,,[40]
2371,7004229,false,,[40]
2372,5867328,false,,[40]
2373,2041123,false,,[40]
2374,846688,false,,[40]
2375,1897365,false,,[40]
2376,2462806,false,,[40]
2377,4334151,false,,[40]
2378,1269573,false,,[40]
2379,494715,false,,[40]
2380,5157188,false,,[40]
2381,7575395,false,,[40]
2382,2027379,false,,[40]
2383,1147877,false,,[40]
2384,1804803,false,,[40]
2385,2019723,false,,[40]
2386,958353,false,,[40]
2387,4992792,false,,[40]
2388,3218723,false,,[40]
2389,3075797,false,,[40]
2390,5419653,false,,[40]
2391,9374389,false,,[40]
2392,1110125,false,,[40]
2393,2454950,false,,[40]
2394,4954320,false,,"[40,41]"
2395,1299757,false,,[35]
2396,1342291,false,,[35]
2397,597860,false,,[35]
2398,1120083,false,,[35]
2399,5461028,false,,[35]
2400,8307308,false,,[35]
2401,6731257,false,,[35]
2402,3139208,false,,[35]
2403,4270151,false,,[35]
2404,1418931,false,,[35]
2405,334149,false,,[35]
2406,279063,false,,[35]
2407,3768202,false,,[35]
2408,3184644,false,,[35]
2409,1723018,false,,[35]
2410,7470444,false,,[35]
2411,5294456,false,,[35]
2412,2611562,false,,[35]
2413,3681229,false,,[36]
2414,1073040,false,,[36]
